parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y
"28.57,78.66",0,fcbk,28.572394917541278,78.65679577045442,uttar_pradesh,24108560.736160003,13996295.118678832,0.0805296,0.06621,24108515.639584,13996258.041078832,24108605.832736004,13996332.196278833,216.24758399999996,268.74736,306.440736,342.90256
"25.94,81.44",0,fcbk,25.940589059690566,81.44302219467168,uttar_pradesh,24368255.86140445,14272273.402408633,0.0779796,0.0630795,24368212.19282845,14272238.077888634,24368299.529980447,14272308.726928633,798.020384,463.6198,885.3575359999999,534.26884
"25.95,83.45",0,zigzag,25.951669594995906,83.45113956546783,uttar_pradesh,24555425.966311112,14271124.85473324,0.0380056,0.0722613,24555404.683175113,14271084.38840524,24555447.24944711,14271165.32106124,644.932064,346.465672,687.498336,427.39832799999994
"25.95,83.45",1,zigzag,25.95296211159785,83.44868766422273,uttar_pradesh,24555197.432551112,14270990.87249324,0.0307034,0.0636681,24555180.23864711,14270955.218357239,24555214.626455113,14271026.52662924,420.487536,217.29562399999998,454.87534400000004,288.603896
"26.52,81.35",0,fcbk,26.515938539289074,81.34860398273463,uttar_pradesh,24359455.446204443,14212491.491830688,0.0479741,0.0603269,24359428.580708444,14212457.708766688,24359482.31170044,14212525.274894688,403.01626400000004,949.281256,456.74725600000005,1016.8473839999999
"27.25,80.09",0,zigzag,27.25384773281319,80.08756739692689,uttar_pradesh,24241918.317404445,14135377.973685384,0.0370898,0.035736,24241897.547116444,14135357.961525384,24241939.087692447,14135397.985845383,312.49467200000004,136.57504,354.03524799999997,176.59936
"26.63,81.40",0,fcbk,26.629549216970872,81.39541231021884,uttar_pradesh,24363818.298542224,14200651.51604495,0.0497749,0.0653458,24363790.424598224,14200614.92239695,24363846.172486223,14200688.10969295,104.52237600000001,570.4082719999999,160.270264,643.595568
"28.82,78.56",0,zigzag,28.816276180184907,78.56466345252987,uttar_pradesh,24099973.381724443,13970381.332093885,0.0886069,0.0892264,24099923.761860445,13970331.365309885,24100023.00158844,13970431.298877886,945.045416,906.179456,1044.2851440000002,1006.113024
"27.22,78.51",0,zigzag,27.223366096913626,78.50844587230685,uttar_pradesh,24094733.52346667,14138573.416637246,0.0536108,0.0594621,24094703.50141867,14138540.117861245,24094763.54551467,14138606.715413246,385.12275200000005,173.881064,445.166848,240.47861600000002
"27.98,78.51",0,zigzag,27.983254971258404,78.50805869522097,uttar_pradesh,24094697.43594667,14058648.531676173,0.0775711,0.0677782,24094653.996130668,14058610.575884173,24094740.87576267,14058686.487468174,335.61746400000004,178.49764799999997,422.49709600000006,254.409232
"29.00,77.41",0,zigzag,28.996136408245228,77.40789913082124,uttar_pradesh,23992155.132355556,13951231.267796641,0.0858227,0.0944933,23992107.071643557,13951178.351548642,23992203.193067554,13951284.18404464,316.124088,918.8125520000001,412.245512,1024.6450479999999
"27.38,79.61",0,zigzag,27.380391029485263,79.61286492538453,uttar_pradesh,24197672.84017778,14122102.838891685,0.0580726,0.0685847,24197640.319521777,14122064.431459686,24197705.36083378,14122141.246323684,794.509744,480.54792800000007,859.551056,557.362792
"28.72,79.84",0,zigzag,28.723981119441568,79.83641028766633,uttar_pradesh,24218508.77811556,13980195.317428358,0.0432038,0.040186,24218484.58398756,13980172.813268358,24218532.97224356,13980217.821588358,201.220432,114.36768,249.608688,159.37599999999998
"28.58,77.89",0,zigzag,28.582834649208067,77.88811490745547,uttar_pradesh,24036914.486862224,13995187.071722299,0.0519952,0.0644702,24036885.369550224,13995150.968410298,24036943.604174223,13995223.1750343,355.17932799999994,223.02324800000002,413.413952,295.229872
"26.86,82.51",0,fcbk,26.864765623536748,82.50862964954378,uttar_pradesh,24467577.67496889,14176100.844064541,0.0506783,0.040053,24467549.29512089,14176078.414384542,24467606.05481689,14176123.27374454,403.89423200000004,39.654048,460.65392799999995,84.513408
"26.86,82.51",1,fcbk,26.864001816575435,82.51364400196076,uttar_pradesh,24468045.04648889,14176180.648656541,0.0386869,0.0690265,24468023.38182489,14176141.993816542,24468066.71115289,14176219.303496541,877.980936,103.23348,921.3102640000001,180.54316
"28.20,80.33",0,zigzag,28.20055175893713,80.32729783535007,uttar_pradesh,24264262.81377778,14035690.360338625,0.0486371,0.0795079,24264235.577001777,14035645.835914625,24264290.05055378,14035734.884762624,280.903224,457.12133600000004,335.376776,546.170184
"28.12,78.37",0,fcbk,28.116582772907663,78.36594733581548,uttar_pradesh,24081451.697208893,14044567.491589827,0.0850511,0.0769618,24081404.06859289,14044524.392981827,24081499.325824894,14044610.590197828,134.635704,878.0319519999999,229.892936,964.2291680000001
"26.15,81.11",0,fcbk,26.14777055919878,81.1110438436508,uttar_pradesh,24337313.236391112,14250780.156088443,0.0558426,0.0790556,24337281.964535113,14250735.884952443,24337344.50824711,14250824.427224444,626.0214239999999,747.220544,688.565136,835.762816
"27.52,81.23",0,fcbk,27.52037368537072,81.22797971210478,uttar_pradesh,24348212.449297775,14107400.132438041,0.0824613,0.0615746,24348166.270969775,14107365.650662042,24348258.627625775,14107434.61421404,325.5171920000001,486.244304,417.873848,555.207856
"27.21,79.31",0,zigzag,27.20856680929834,79.31401469268796,uttar_pradesh,24169817.97959111,14140124.536295958,0.0596565,0.073388,24169784.57195111,14140083.439015958,24169851.387231108,14140165.633575957,900.7888399999999,669.10704,967.60412,751.3016
"27.70,80.48",0,fcbk,27.701740657813584,80.48169140186306,uttar_pradesh,24278653.33719111,14088322.863544913,0.0647978,0.0772058,24278617.050423108,14088279.628296914,24278689.62395911,14088366.098792912,681.363312,333.52155200000004,753.9368479999999,419.992048
"25.75,84.19",0,zigzag,25.752203575611276,84.188281032753,uttar_pradesh,24624132.530862223,14291783.929038532,0.022068,0.0714483,24624120.172782224,14291743.917990532,24624144.888942223,14291823.940086532,387.42256000000003,291.954712,412.13872,371.976808
"29.15,77.86",0,zigzag,29.15336512186811,77.85636347217562,uttar_pradesh,24033955.038595557,13934463.518604074,0.0592065,0.0730006,24033921.88295556,13934422.638268074,24033988.194235556,13934504.398940073,187.8954,159.975984,254.20667999999998,241.73665599999998
"26.63,80.06",0,fcbk,26.625584127341337,80.05416441783908,uttar_pradesh,24238804.93409778,14201064.937164951,0.028722,0.0302009,24238788.84977778,14201048.02466095,24238821.018417783,14201081.849668952,0.0,1003.510536,32.16864,1037.335544
"27.02,82.93",0,fcbk,27.015281668080313,82.92602124805451,uttar_pradesh,24506481.39166222,14160363.981363272,0.0296239,0.0618245,24506464.80227822,14160329.359643273,24506497.981046222,14160398.603083272,172.56405600000002,1019.0328400000001,205.742824,1088.27628
"26.23,80.89",0,fcbk,26.232249813154258,80.8931520187378,uttar_pradesh,24317004.24632889,14242005.244496915,0.0672477,0.0589681,24316966.58761689,14241972.222360915,24317041.90504089,14242038.266632916,816.130728,293.205864,891.448152,359.250136
"25.24,78.48",0,fcbk,25.234936635069097,78.48270819683077,uttar_pradesh,24092334.598240003,14345197.641880268,0.0377814,0.0339491,24092313.440656003,14345178.630384268,24092355.755824003,14345216.653376268,791.2646560000001,1062.729304,833.5798240000001,1100.7522960000001
"25.38,82.46",0,fcbk,25.383765185874623,82.4608745580673,uttar_pradesh,24463126.57783111,14329852.912097286,0.0724779,0.0368589,24463085.990207113,14329832.271113286,24463167.16545511,14329873.553081287,600.927096,150.92285600000002,682.102344,192.204824
"27.17,83.74",0,fcbk,27.17205946917058,83.74087864360808,uttar_pradesh,24582431.605742224,14143950.005819555,0.0756449,0.0428187,24582389.244598225,14143926.027347555,24582473.966886222,14143973.984291555,599.5343760000001,320.254648,684.2566639999999,368.211592
"26.36,82.17",0,fcbk,26.361219244175153,82.17149773521429,uttar_pradesh,24436154.703040004,14228596.801234597,0.0465778,0.0613465,24436128.619472004,14228562.447194597,24436180.786608003,14228631.155274598,673.515472,398.81604000000004,725.682608,467.52412
"25.93,80.50",0,fcbk,25.933555945571044,80.49882353248596,uttar_pradesh,24280250.16750222,14273002.360486679,0.0709712,0.0649271,24280210.42363022,14272966.001310678,24280289.911374222,14273038.71966268,410.601408,155.095864,490.089152,227.81421600000002
"25.93,80.50",1,fcbk,25.925558553693765,80.4955978538513,uttar_pradesh,24279949.51246222,14273831.209766679,0.0817344,0.0484089,24279903.74119822,14273804.10078268,24279995.283726223,14273858.318750678,103.918976,993.1953359999999,195.461504,1047.413304
"25.93,80.50",2,fcbk,25.93529601877814,80.49804749603271,uttar_pradesh,24280177.835662223,14272822.011937879,0.0660188,0.0198247,24280140.865134224,14272810.910105878,24280214.806190223,14272833.11376988,341.04291199999994,0.00465919999999953,414.983968,22.2083232
"25.40,82.73",0,zigzag,25.397820021947407,82.73199817790986,uttar_pradesh,24488397.130791113,14328402.835089343,0.0314307,0.0646577,24488379.52959911,14328366.626777343,24488414.731983114,14328439.043401342,728.642488,748.721288,763.844872,821.1379119999999
"25.40,82.73",1,zigzag,25.397553337469237,82.73289333190921,uttar_pradesh,24488480.565191112,14328430.351249343,0.0755731,0.0421709,24488438.24425511,14328406.735545343,24488522.886127114,14328453.966953343,787.3571440000001,788.830056,871.999016,836.0614639999999
"27.41,77.97",0,zigzag,27.405653464218254,77.96722233695981,uttar_pradesh,24044287.833706666,14119450.844982555,0.0713584,0.065947,24044247.873002667,14119413.914662555,24044327.794410665,14119487.775302555,261.14233600000006,979.4204000000001,341.06374400000004,1053.28104
"27.81,77.56",0,zigzag,27.812427129479012,77.56415634078978,uttar_pradesh,24006719.359928887,14076664.6209023,0.0951741,0.0593114,24006666.06243289,14076631.4065183,24006772.657424886,14076697.8352863,894.101544,271.016816,1000.6965359999999,337.44558400000005
"28.02,80.74",0,zigzag,28.02311959980389,80.74571622428893,uttar_pradesh,24303262.234275553,14054440.170107374,0.0485873,0.048751,24303235.02538755,14054412.869547375,24303289.443163555,14054467.470667373,1065.581832,203.31864000000002,1119.9996079999999,257.91976
"28.69,79.29",0,fcbk,28.686980313059543,79.29356501884465,uttar_pradesh,24167911.931840003,13984127.279957341,0.0534258,0.0755577,24167882.013392,13984084.967645342,24167941.850288004,13984169.59226934,862.3653919999999,838.5284879999999,922.2022880000001,923.153112
"28.67,78.62",0,zigzag,28.669953346912532,78.61417935529707,uttar_pradesh,24104588.598369777,13985936.216690946,0.0312053,0.0605115,24104571.123401776,13985902.330250947,24104606.07333778,13985970.103130946,0.0016240000000000698,531.06956,34.95156,598.84244
"28.67,78.62",1,zigzag,28.666799212650858,78.61481834348675,uttar_pradesh,24104648.156385776,13986271.278130947,0.0686499,0.0646899,24104609.712441776,13986235.051786946,24104686.600329775,13986307.504474947,38.590664000000004,863.791096,115.478552,936.2437840000001
"28.67,78.62",2,zigzag,28.66746919024609,78.62560194931031,uttar_pradesh,24105653.261297777,13986200.107730946,0.0676089,0.0605449,24105615.400313776,13986166.202586945,24105691.12228178,13986234.012874946,1044.278536,794.9418959999999,1120.000504,862.7521839999999
"28.50,79.05",0,fcbk,28.499138416849636,79.05378724822998,uttar_pradesh,24145563.023786668,14004067.290817212,0.0634362,0.0671854,24145527.49951467,14004029.666993212,24145598.548058666,14004104.914641213,877.472848,613.754736,948.521392,689.002384
"26.27,80.98",0,zigzag,26.273724011589877,80.97700809841159,uttar_pradesh,24324820.19944889,14237694.961878227,0.0459937,0.0706461,24324794.442976892,14237655.400062228,24324845.95592089,14237734.523694227,255.37808799999996,133.350504,306.891032,212.474136
"25.09,80.94",0,zigzag,25.092196640018894,80.93466409149171,uttar_pradesh,24320873.45194667,14359896.98100785,0.0361171,0.0298785,24320853.22637067,14359880.24904785,24320893.677522667,14359913.71296785,42.431704,317.19268,82.882856,350.6566
"28.78,78.08",0,fcbk,28.778095695158562,78.07477415716171,uttar_pradesh,24054312.38992178,13974442.219954805,0.0623534,0.0818636,24054277.47201778,13974396.376338806,24054347.30782578,13974488.063570805,37.998239999999996,716.6635840000001,107.834048,808.350816
"28.78,78.08",1,fcbk,28.776029472971068,78.07528324317934,uttar_pradesh,24054359.840177782,13974661.941554805,0.0704517,0.0572277,24054320.38722578,13974629.894042805,24054399.293129783,13974693.989066806,80.91344799999999,950.181288,159.819352,1014.2763120000001
"27.06,82.73",0,fcbk,27.06189673631613,82.72797909927367,uttar_pradesh,24488022.525511112,14155485.978958104,0.0528145,0.0795362,24487992.94939111,14155441.438686104,24488052.101631112,14155530.519230103,342.06228,316.9374879999999,401.21452,406.018032
"26.69,81.06",0,fcbk,26.69499183931152,81.05664019546508,uttar_pradesh,24332242.448853333,14193826.049170109,0.0733802,0.0596366,24332201.355941333,14193792.652674109,24332283.541765332,14193859.445666108,205.750608,5.831840000000003,287.93643199999997,72.624832
"26.69,81.06",1,zigzag,26.690457855462004,81.0544269943428,uttar_pradesh,24332036.163557332,14194299.056194108,0.0672213,0.0708588,24331998.519629333,14194259.375266109,24332073.80748533,14194338.737122107,2.914296000000002,472.554432,78.20215200000001,551.916288
"28.02,77.81",0,zigzag,28.021587836573158,77.81586302738192,uttar_pradesh,24030180.12353778,14054601.901467374,0.0241455,0.067182,24030166.602057777,14054564.279547373,24030193.64501778,14054639.523387374,1092.95228,354.72864,1119.99524,429.97247999999996
"25.98,81.65",0,fcbk,25.98271546526954,81.65433745040892,uttar_pradesh,24387951.87079111,14267906.233657617,0.0460028,0.0626151,24387926.109223112,14267871.169201616,24387977.63235911,14267941.298113618,938.518112,243.38098399999998,990.0412479999999,313.509896
"27.49,79.49",0,zigzag,27.491388771144194,79.48862801532744,uttar_pradesh,24186093.12087111,14110446.018845111,0.0664723,0.0694918,24186055.89638311,14110407.10343711,24186130.345359113,14110484.934253111,394.897272,375.165392,469.34624800000006,452.996208
"25.26,80.62",0,zigzag,25.265023901762333,80.6148305880928,uttar_pradesh,24291062.80877689,14342097.061252052,0.0299088,0.0374875,24291046.05984889,14342076.068252051,24291079.55770489,14342118.054252053,61.42696,21.225847999999996,94.924816,63.21184799999999
"26.27,81.05",0,zigzag,26.27329654947947,81.05042675876615,uttar_pradesh,24331663.314577777,14237739.394518228,0.0444837,0.0835514,24331638.403705776,14237692.60573423,24331688.22544978,14237786.183302227,574.8659279999999,170.55617600000002,624.687672,264.13374400000004
"27.18,81.30",0,zigzag,27.182493629158806,81.29973371887205,uttar_pradesh,24354900.407466665,14142856.776459793,0.0704424,0.0715107,24354860.959722664,14142816.730467793,24354939.855210666,14142896.822451793,495.733056,258.677048,574.628544,338.769032
"27.38,80.67",0,fcbk,27.37765940669883,80.6648409701729,uttar_pradesh,24295724.11423467,14122389.562251685,0.0854993,0.06281,24295676.23462667,14122354.388651686,24295771.993842673,14122424.735851685,31.26396,770.50512,127.023176,840.85232
"25.61,81.65",0,fcbk,25.61308859099014,81.65284137344361,uttar_pradesh,24387812.426311113,14306171.79100315,0.0778362,0.0499603,24387768.83803911,14306143.81323515,24387856.014583115,14306199.768771151,781.246928,212.777432,868.423472,268.732968
"28.38,78.64",0,fcbk,28.375056777399553,78.6441266845703,uttar_pradesh,24107379.891768888,14017219.47873057,0.063099,0.0644479,24107344.55632889,14017183.38790657,24107415.227208886,14017255.569554571,909.2994399999999,1047.577496,979.9703199999999,1119.759144
"28.38,78.64",1,fcbk,28.379180140092803,78.6456215358734,uttar_pradesh,24107519.222008888,14016782.66529057,0.0643471,0.0548511,24107483.18763289,14016751.94867457,24107555.256384887,14016813.381906569,1047.930744,616.1382639999999,1119.999496,677.571496
"28.38,78.64",2,fcbk,28.382949620605707,78.64232579021451,uttar_pradesh,24107212.03624889,14016383.325930571,0.0675945,0.0609335,24107174.18332889,14016349.203170571,24107249.88916889,14016417.44869057,738.92644,213.39275999999998,814.6322799999999,281.63828
"26.35,84.03",0,fcbk,26.353031471840723,84.03373166084292,uttar_pradesh,24609727.485333335,14229448.4954575,0.032113,0.0639958,24609709.502053335,14229412.6578095,24609745.468613334,14229484.3331055,889.83272,208.843152,925.7992800000001,280.518448
"26.35,84.03",1,zigzag,26.34836998102904,84.0343330284119,uttar_pradesh,24609783.536853336,14229933.3580175,0.0674254,0.0328129,24609745.778629337,14229914.9827935,24609821.295077335,14229951.7332415,926.109296,711.168136,1001.625744,747.918584
"25.88,80.58",0,fcbk,25.8836817995607,80.58512394104002,uttar_pradesh,24288293.948586665,14278170.396703733,0.0753581,0.0804953,24288251.748050664,14278125.319335733,24288336.149122667,14278215.474071734,995.3853839999999,133.495432,1079.786456,223.650168
"27.94,81.54",0,zigzag,27.94252279316445,81.54003608493807,uttar_pradesh,24377298.21136,14062946.870639093,0.0715718,0.0562404,24377258.131152,14062915.376015093,24377338.291568,14062978.365263093,523.283152,262.336256,603.443568,325.32550399999997
"28.69,78.80",0,zigzag,28.694688183252374,78.80227556209566,uttar_pradesh,24122120.435537778,13983308.30280534,0.0660776,0.0730914,24122083.432081778,13983267.37162134,24122157.438993778,13983349.23398934,735.094304,20.932463999999996,809.101216,102.794832
"26.23,83.26",0,zigzag,26.235285604566478,83.2592264629364,uttar_pradesh,24537538.368675556,14241689.796452116,0.0472269,0.0192499,24537511.921611555,14241679.016508115,24537564.815739557,14241700.576396117,461.45405600000004,1.1199999999933485e-05,514.348184,21.559899200000004
"27.20,82.41",0,zigzag,27.195433943265723,82.40623546257022,uttar_pradesh,24458033.845013335,14141500.825106764,0.0262076,0.0420241,24458019.168757334,14141477.291610764,24458048.521269336,14141524.358602764,194.443424,1014.9585040000001,223.79593599999998,1062.025496
"28.31,78.37",0,fcbk,28.309068581769832,78.36510411624911,uttar_pradesh,24081373.10344889,14024207.710737912,0.0805425,0.0474954,24081327.99964889,14024181.113313911,24081418.20724889,14024234.308161912,58.56676,632.010736,148.77436000000003,685.205584
"28.31,78.37",1,fcbk,28.305228451762584,78.36699407539373,uttar_pradesh,24081549.260408893,14024614.251697911,0.0555296,0.0581316,24081518.16383289,14024581.698001912,24081580.356984895,14024646.80539391,248.730944,1032.595424,310.92409599999996,1097.702816
"28.31,78.37",2,fcbk,28.309933478709034,78.36978803253177,uttar_pradesh,24081809.676088892,14024116.145137912,0.0544245,0.0532281,24081779.198368892,14024086.337401912,24081840.15380889,14024145.952873912,509.76548,537.234824,570.7209200000001,596.8502959999998
"25.76,80.59",0,zigzag,25.75480287546071,80.58628590698245,uttar_pradesh,24288402.251662225,14291514.938336827,0.0530491,0.0395604,24288372.544166226,14291492.784512827,24288431.959158223,14291537.092160827,184.113944,1075.692576,243.52893600000002,1120.000224
"30.07,77.48",0,fcbk,30.069871051450143,77.47600408878327,uttar_pradesh,23998502.974524446,13836204.306658594,0.0706439,0.0705035,23998463.413940445,13836164.824698593,23998542.535108447,13836243.788618594,147.993496,534.40604,227.11466399999998,613.36996
"27.83,79.92",0,zigzag,27.832262687950987,79.9209973285675,uttar_pradesh,24226392.86176,14074574.152662592,0.0820796,0.0487231,24226346.897184003,14074546.867726592,24226438.826336,14074601.437598592,606.993184,294.231224,698.922336,348.801096
"26.96,81.05",0,zigzag,26.963883525677126,81.04724150295256,uttar_pradesh,24331366.427217778,14165740.160458159,0.0568527,0.0712994,24331334.589705776,14165700.232794158,24331398.26472978,14165780.08812216,271.051928,113.96033599999998,334.726952,193.815664
"25.69,82.15",0,zigzag,25.68949389565619,82.14617693119051,uttar_pradesh,24433794.633048892,14298271.71005475,0.0507711,0.067756,24433766.20123289,14298233.766694749,24433823.064864893,14298309.65341475,175.232344,574.4032,232.095976,650.2899199999999
"26.63,80.89",0,fcbk,26.6317448527793,80.89573057174687,uttar_pradesh,24317244.58488889,14200422.58132495,0.0461996,0.056483,24317218.71311289,14200390.95084495,24317270.45666489,14200454.21180495,1068.256224,346.43672000000004,1119.9997759999999,409.69768
"29.50,77.64",0,zigzag,29.498493637037818,77.64062872867586,uttar_pradesh,24013847.103093334,13897566.721090725,0.0964231,0.0680227,24013793.106157333,13897528.628378725,24013901.100029334,13897604.813802725,564.604824,683.2231280000001,672.598696,759.4085520000001
"27.13,79.90",0,zigzag,27.12972689135847,79.89509690286641,uttar_pradesh,24223978.767112892,14148384.314337237,0.0470084,0.0687903,24223952.442408893,14148345.791769236,24224005.09181689,14148422.836905237,76.67352,550.079992,129.322928,627.125128
"25.57,81.39",0,fcbk,25.57296791126814,81.39004931488034,uttar_pradesh,24363318.431146666,14310318.12684569,0.0485929,0.0728781,24363291.219122667,14310277.315109689,24363345.643170666,14310358.93858169,537.384456,212.519944,591.808504,294.143416
"26.95,83.06",0,zigzag,26.950113026161635,83.05901226043704,uttar_pradesh,24518877.052444447,14167180.119960688,0.0749864,0.051343,24518835.060060445,14167151.367880689,24518919.04482845,14167208.872040687,425.943616,519.42968,509.928384,576.9338399999999
"27.81,81.53",0,fcbk,27.808103673362236,81.53144638957983,uttar_pradesh,24376497.59372445,14077120.2189823,0.076407,0.0881568,24376454.80580445,14077070.8511743,24376540.381644446,14077169.586790299,652.0253599999999,710.4614720000001,737.6012000000001,809.1970879999999
"29.46,77.93",0,zigzag,29.45517995257337,77.93405319290162,uttar_pradesh,24041196.245404445,13902204.141533716,0.0616209,0.0771733,24041161.737700444,13902160.924485715,24041230.753108446,13902247.358581716,903.277256,1032.7479119999998,972.2926640000001,1119.182008
"29.46,77.93",1,zigzag,29.460394145562137,77.93355548992153,uttar_pradesh,24041149.856124442,13901645.983933717,0.071987,0.0609433,24041109.54340444,13901611.855685716,24041190.168844443,13901680.112181718,851.08296,483.679112,931.7084,551.935608
"27.35,79.60",0,fcbk,27.347087973447604,79.60588875427241,uttar_pradesh,24197022.61390222,14125597.994077776,0.0198726,0.0319517,24197011.48524622,14125580.101125775,24197033.74255822,14125615.887029776,1097.743024,847.6822480000001,1120.000336,883.468152
"29.21,78.80",0,fcbk,29.207792321858534,78.79737267284393,uttar_pradesh,24121663.453137778,13928653.123142837,0.0616564,0.0764265,24121628.925553776,13928610.324302837,24121697.98072178,13928695.921982836,280.58777599999996,752.94772,349.64294400000006,838.5454
"28.80,78.68",0,fcbk,28.798446998221927,78.67740940666195,uttar_pradesh,24110482.06631111,13972277.834375892,0.0710652,0.0775129,24110442.26979911,13972234.427151892,24110521.86282311,13972321.241599891,278.742688,681.7737360000001,358.33571199999994,768.588184
"28.80,78.68",1,fcbk,28.804493478600094,78.6772905414581,uttar_pradesh,24110470.987271108,13971634.702487892,0.072588,0.0541076,24110430.337991107,13971604.40223189,24110511.63655111,13971665.002743892,266.81088,51.748816000000005,348.10943999999995,112.34932800000001
"28.80,78.68",2,fcbk,28.803251727522007,78.68446339321132,uttar_pradesh,24111139.545511108,13971766.783975892,0.0708871,0.0731497,24111099.84873511,13971725.820143891,24111179.242287107,13971807.747807892,936.321624,173.166728,1015.715176,255.094392
"27.25,82.14",0,fcbk,27.245061793987055,82.13620473690031,uttar_pradesh,24432865.15717333,14136299.108725382,0.0560965,0.0749924,24432833.743133333,14136257.112981383,24432896.57121333,14136341.104469381,174.84179999999998,1035.726496,237.66987999999998,1119.717984
"27.96,79.89",0,fcbk,27.958869518730985,79.89483270206453,uttar_pradesh,24223954.141813338,14061222.046842216,0.0644879,0.079693,24223918.028589338,14061177.418762216,24223990.255037338,14061266.674922215,974.3272559999999,634.6642400000001,1046.553704,723.9204000000001
"27.96,79.89",1,zigzag,27.956148995915665,79.89189918766023,uttar_pradesh,24223680.718453337,14061509.120762216,0.0770096,0.0651736,24223637.593077336,14061472.623546217,24223723.843829338,14061545.617978215,693.891744,929.869024,780.142496,1002.863456
"26.08,81.66",0,zigzag,26.07834742562016,81.66440768566129,uttar_pradesh,24388890.484746665,14257986.425202182,0.0302843,0.0665499,24388873.525538664,14257949.15725818,24388907.443954665,14258023.693146182,953.8668720000001,694.2230959999999,987.785288,768.7589839999999
"27.64,78.14",0,fcbk,27.640997708318036,78.13932112731935,uttar_pradesh,24060328.603591114,14094715.691837547,0.0496812,0.052235,24060300.782119114,14094686.440237548,24060356.425063115,14094744.943437546,468.903008,425.77528,524.5459519999999,484.27848000000006
